time,type,value,duration
3:24:20.5302,state,working,16
3:24:36.7596,state,idle,0
3:24:36.7596,state,working,7
3:24:44.0351,state,idle,0
3:24:44.0351,state,working,6
3:24:50.1143,state,idle,0
3:24:50.1143,state,working,1
3:24:51.2723,state,idle,0
3:24:51.2723,state,working,7
3:24:58.4488,state,idle,0
3:24:58.4488,state,working,0
3:24:58.5542,state,failed,20
3:25:18.7570,state,working,12
3:25:30.8456,state,idle,0
3:25:30.8456,state,working,20
3:25:50.7672,state,idle,0
3:25:50.7672,state,working,4
3:25:54.3206,state,idle,0
3:25:54.3206,state,working,6
3:26:00.1486,state,idle,0
3:26:00.1486,state,working,12
3:26:11.7157,state,idle,0
3:26:11.7157,state,working,17
3:26:28.5710,state,idle,0
3:26:28.5710,state,working,6
3:26:34.2349,state,idle,0
3:26:34.2349,state,working,23
3:26:57.2581,state,idle,0
3:26:57.2581,state,working,1
3:26:58.0581,state,idle,0
3:26:58.0581,state,working,11
3:27:08.6501,state,idle,0
3:27:08.6501,state,working,2
3:27:10.8704,state,idle,0
3:27:10.8704,state,working,1
3:27:11.6704,state,idle,0
3:27:11.6704,state,working,3
3:27:14.5495,state,idle,0
3:27:14.5495,state,working,7
3:27:21.4630,state,idle,0
3:27:21.4630,state,working,23
3:27:44.4808,state,idle,0
3:27:44.4808,state,working,10
3:27:53.9885,state,idle,0
3:27:53.9885,state,working,5
3:27:58.5729,state,idle,0
3:27:58.5729,state,working,1
3:27:59.3729,state,idle,0
3:27:59.3729,state,working,12
3:28:11.6150,state,idle,0
3:28:11.6150,state,working,7
3:28:18.7925,state,idle,0
3:28:18.7925,state,working,11
3:28:29.4918,state,idle,0
3:28:29.4918,state,working,9
3:28:38.9573,state,idle,0
3:28:38.9573,state,working,7
3:28:46.2391,state,idle,0
3:28:46.2391,state,working,3
3:28:48.8369,state,idle,0
3:28:48.8369,state,working,1
3:28:49.5516,state,failed,136
3:31:05.6927,state,working,1
3:31:07.1175,state,idle,0
3:31:07.1175,state,working,1
3:31:08.5196,state,idle,0
3:31:08.5196,state,working,13
3:31:21.0994,state,idle,0
3:31:21.0994,state,working,6
3:31:27.0399,state,idle,0
3:31:27.0399,state,working,16
3:31:43.1533,state,idle,0
3:31:43.1533,state,working,14
3:31:57.1641,state,idle,0
3:31:57.1641,state,working,7
3:32:04.4532,state,idle,0
3:32:04.4532,state,working,11
3:32:15.8190,state,idle,0
3:32:15.8190,state,working,4
3:32:19.9751,state,idle,0
3:32:19.9751,state,working,6
3:32:25.8069,state,idle,0
3:32:25.8069,state,working,9
3:32:34.8487,state,idle,0
3:32:34.8487,state,working,6
3:32:40.7043,state,idle,0
3:32:40.7043,state,working,2
3:32:42.9096,state,idle,0
3:32:42.9096,state,working,19
3:33:01.4900,state,idle,0
3:33:01.4900,state,working,1
3:33:02.2900,state,idle,0
3:33:02.2900,state,working,2
3:33:04.4928,state,idle,0
3:33:04.4928,state,working,7
3:33:11.2195,state,idle,0
3:33:11.2195,state,working,1
3:33:12.2279,state,idle,0
3:33:12.2279,state,working,6
3:33:18.4470,state,idle,0
3:33:18.4470,state,working,2
3:33:20.0052,state,idle,0
3:33:20.0052,state,working,5
3:33:25.2596,state,idle,0
3:33:25.2596,state,working,7
3:33:32.0653,state,idle,0
3:33:32.0653,state,working,35
3:34:07.5147,state,idle,0
3:34:07.5147,state,working,3
3:34:10.1995,state,idle,0
3:34:10.1995,state,working,9
3:34:18.9766,state,idle,0
3:34:18.9766,state,working,3
3:34:21.9262,state,idle,0
3:34:21.9262,state,working,5
3:34:26.5268,state,idle,0
3:34:26.5268,state,working,9
3:34:35.2440,state,idle,0
3:34:35.2440,state,working,7
3:34:42.2726,state,idle,0
3:34:42.2726,state,working,13
3:34:55.2392,state,idle,0
3:34:55.2392,state,working,10
3:35:05.3863,state,idle,0
3:35:05.3863,state,working,1
3:35:06.7384,state,idle,0
3:35:06.7384,state,working,10
3:35:17.0173,state,idle,0
3:35:17.0173,state,working,6
3:35:22.5884,state,idle,0
3:35:22.5884,state,working,5
3:35:27.1992,state,idle,0
3:35:27.1992,state,working,2
3:35:29.2092,state,idle,0
3:35:29.2092,state,working,2
3:35:31.1267,state,idle,0
3:35:31.1267,state,working,8
3:35:38.8190,state,idle,0
3:35:38.8190,state,working,8
3:35:46.8190,state,idle,0
3:35:46.8190,state,working,8
3:35:54.8190,state,idle,0
3:35:54.8190,state,working,8
3:36:02.8190,state,idle,0
3:36:02.8190,state,working,16
3:36:19.0684,state,idle,0
3:36:19.0684,state,working,3
3:36:22.0295,state,idle,0
3:36:22.0295,state,working,5
3:36:26.8190,state,idle,0
3:36:26.8190,state,working,8
3:36:34.8190,state,idle,0
3:36:34.8190,state,working,11
3:36:45.9148,state,idle,0
3:36:45.9148,state,working,5
3:36:50.8190,state,idle,0
3:36:50.8190,state,working,19
3:37:09.9856,state,idle,0
3:37:09.9856,state,working,18
3:37:27.6316,state,idle,0
3:37:27.6316,state,working,4
3:37:31.3417,state,idle,0
3:37:31.3417,state,working,12
3:37:43.4741,state,idle,0
3:37:43.4741,state,working,9
3:37:52.0079,state,idle,0
3:37:52.0079,state,working,1
3:37:52.8848,state,idle,0
3:37:52.8848,state,working,15
3:38:07.7570,state,idle,0
3:38:07.7570,state,working,13
3:38:20.9008,state,idle,0
3:38:20.9008,state,working,3
3:38:23.7336,state,idle,0
3:38:23.7336,state,working,5
3:38:29.2286,state,idle,0
3:38:29.2286,state,working,7
3:38:35.8713,state,idle,0
3:38:35.8713,state,working,23
3:38:58.6726,state,idle,0
3:38:58.6726,state,working,22
3:39:20.4923,state,idle,0
3:39:20.4923,state,working,6
3:39:26.2003,state,idle,0
3:39:26.2003,state,working,5
3:39:31.6827,state,idle,0
3:39:31.6827,state,working,18
3:39:50.1317,state,idle,0
3:39:50.1317,state,working,2
3:39:52.5921,state,idle,0
3:39:52.5921,state,working,5
3:39:57.5736,state,idle,0
3:39:57.5736,state,working,4
3:40:01.2309,state,idle,0
3:40:01.2309,state,working,1
3:40:02.0309,state,idle,0
3:40:02.0309,state,working,12
3:40:13.5336,state,idle,0
3:40:13.5336,state,working,9
3:40:22.1850,state,idle,0
3:40:22.1850,state,working,26
3:40:47.7667,state,idle,0
3:40:47.7667,state,working,3
3:40:51.0887,state,idle,0
3:40:51.0887,state,working,1
3:40:51.8887,state,idle,0
3:40:51.8887,state,working,5
3:40:56.5275,state,idle,0
3:40:56.5275,state,working,12
3:41:08.5510,state,idle,0
3:41:08.5510,state,working,2
3:41:10.2124,state,idle,0
3:41:10.2124,state,working,1
3:41:11.0124,state,idle,0
3:41:11.0124,state,working,28
3:41:38.9854,state,idle,0
3:41:38.9854,state,working,5
3:41:43.9535,state,idle,0
3:41:43.9535,state,working,12
3:41:56.3098,state,idle,0
3:41:56.3098,state,working,33
3:42:29.4422,state,idle,0
3:42:29.4422,state,working,12
3:42:41.8202,state,idle,0
3:42:41.8202,state,working,11
3:42:52.8100,state,idle,0
3:42:52.8100,state,working,18
3:43:11.0008,state,idle,0
3:43:11.0008,state,working,3
3:43:14.2266,state,idle,0
3:43:14.2266,state,working,10
3:43:23.8860,state,idle,0
3:43:23.8860,state,working,17
3:43:40.9928,state,idle,0
3:43:40.9928,state,working,12
3:43:52.6320,state,idle,0
3:43:52.6320,state,working,1
3:43:53.4320,state,idle,0
3:43:53.4320,state,working,19
3:44:12.8077,state,idle,0
3:44:12.8077,state,working,1
3:44:13.7174,state,idle,0
3:44:13.7174,state,working,1
3:44:15.1204,state,idle,0
3:44:15.1204,state,working,3
3:44:18.4743,state,idle,0
3:44:18.4743,state,working,12
3:44:30.4341,state,idle,0
3:44:30.4341,state,working,1
3:44:31.2341,state,idle,0
3:44:31.2341,state,working,14
3:44:44.8688,state,idle,0
3:44:44.8688,state,working,2
3:44:46.6469,state,idle,0
3:44:46.6469,state,working,11
3:44:57.7880,state,idle,0
3:44:57.7880,state,working,1
3:44:58.5880,state,idle,0
3:44:58.5880,state,working,5
3:45:03.1668,state,idle,0
3:45:03.1668,state,working,1
3:45:04.0632,state,idle,0
3:45:04.0632,state,working,8
3:45:11.8077,state,idle,0
3:45:11.8077,state,working,8
3:45:19.8077,state,idle,0
3:45:19.8077,state,working,9
3:45:28.5967,state,idle,0
3:45:28.5967,state,working,7
3:45:35.8077,state,idle,0
3:45:35.8077,state,working,8
3:45:43.8077,state,idle,0
3:45:43.8077,state,working,10
3:45:53.7643,state,idle,0
3:45:53.7643,state,working,8
3:46:01.9900,state,idle,0
3:46:01.9900,state,working,10
3:46:11.8494,state,idle,0
3:46:11.8494,state,working,9
3:46:20.5656,state,idle,0
3:46:20.5656,state,working,4
3:46:24.1476,state,idle,0
3:46:24.1476,state,working,20
3:46:44.3115,state,idle,0
3:46:44.3115,state,working,1
3:46:45.1115,state,idle,0
3:46:45.1115,state,working,3
3:46:47.8077,state,idle,0
3:46:47.8077,state,working,8
3:46:55.8077,state,idle,0
3:46:55.8077,state,working,8
3:47:03.8077,state,idle,0
3:47:03.8077,state,working,30
3:47:34.2811,state,idle,0
3:47:34.2811,state,working,1
3:47:35.2413,state,idle,0
3:47:35.2413,state,working,19
3:47:53.9214,state,idle,0
3:47:53.9214,state,working,1
3:47:55.2514,state,idle,0
3:47:55.2514,state,working,8
3:48:03.5507,state,idle,0
3:48:03.5507,state,working,2
3:48:05.5495,state,idle,0
3:48:05.5495,state,working,5
3:48:10.9137,state,idle,0
3:48:10.9137,state,working,4
3:48:14.5514,state,idle,0
3:48:14.5514,state,working,18
3:48:33.0043,state,idle,0
3:48:33.0043,state,working,1
3:48:33.8043,state,idle,0
3:48:33.8043,state,working,6
3:48:39.7658,state,idle,0
3:48:39.7658,state,working,1
3:48:40.5836,state,idle,0
3:48:40.5836,state,working,7
3:48:47.8077,state,idle,0
3:48:47.8077,state,working,8
3:48:55.8077,state,idle,0
3:48:55.8077,state,working,8
3:49:03.8077,state,idle,0
3:49:03.8077,state,working,8
3:49:11.8077,state,idle,0
3:49:11.8077,state,working,13
3:49:25.1402,state,idle,0
3:49:25.1402,state,working,29
3:49:53.7941,state,idle,0
3:49:53.7941,state,working,10
3:50:04.1896,state,idle,0
3:50:04.1896,state,working,7
3:50:10.9988,state,idle,0
3:50:10.9988,state,working,3
3:50:14.4632,state,idle,0
3:50:14.4632,state,working,22
3:50:36.2626,state,idle,0
3:50:36.2626,state,working,3
3:50:39.6369,state,idle,0
3:50:39.6369,state,working,12
3:50:51.6772,state,idle,0
3:50:51.6772,state,working,1
3:50:52.8067,state,idle,0
3:50:52.8067,state,working,1
3:50:53.6850,state,idle,0
3:50:53.6850,state,working,1
3:50:54.5517,state,idle,0
3:50:54.5517,state,working,7
3:51:01.3427,state,idle,0
3:51:01.3427,state,working,12
3:51:13.1390,state,idle,0
3:51:13.1390,state,working,8
3:51:20.7011,state,idle,0
3:51:20.7011,state,working,11
3:51:31.6779,state,idle,0
3:51:31.6779,state,working,64
3:52:35.9501,state,idle,0
3:52:35.9501,state,working,2
3:52:37.5323,state,idle,0
3:52:37.5323,state,working,23
3:53:00.5039,state,idle,0
3:53:00.5039,state,working,35
3:53:35.5987,state,idle,0
3:53:35.5987,state,working,3
3:53:38.6295,state,idle,0
3:53:38.6295,state,working,11
3:53:50.0004,state,idle,0
3:53:50.0004,state,working,1
3:53:50.8004,state,idle,0
3:53:50.8004,state,working,1
3:53:51.6004,state,idle,0
3:53:51.6004,state,working,14
3:54:05.4054,state,idle,0
3:54:05.4054,state,working,1
3:54:06.3769,state,idle,0
3:54:06.3769,state,working,2
3:54:07.9758,state,idle,0
3:54:07.9758,state,working,4
3:54:11.6062,state,idle,0
3:54:11.6062,state,working,10
3:54:22.0602,state,idle,0
3:54:22.0602,state,working,1
3:54:23.3629,state,idle,0
3:54:23.3629,state,working,4
3:54:27.4936,state,idle,0
3:54:27.4936,state,working,7
3:54:34.5987,state,idle,0
3:54:34.5987,state,working,8
3:54:42.5987,state,idle,0
3:54:42.5987,state,working,8
3:54:50.5987,state,idle,0
3:54:50.5987,state,working,8
3:54:58.5987,state,idle,0
3:54:58.5987,state,working,8
3:55:06.5987,state,idle,0
3:55:06.5987,state,working,8
3:55:14.5987,state,idle,0
3:55:14.5987,state,working,20
3:55:35.0361,state,idle,0
3:55:35.0361,state,working,1
3:55:35.8361,state,idle,0
3:55:35.8361,state,working,23
3:55:58.8500,state,idle,0
3:55:58.8500,state,working,15
3:56:13.4969,state,idle,0
3:56:13.4969,state,working,4
3:56:17.5308,state,idle,0
3:56:17.5308,state,working,9
3:56:26.0409,state,idle,0
3:56:26.0409,state,working,5
3:56:30.7156,state,idle,0
3:56:30.7156,state,working,3
3:56:33.3559,state,idle,0
3:56:33.3559,state,working,19
3:56:52.3378,state,idle,0
3:56:52.3378,state,working,3
3:56:55.7331,state,idle,0
3:56:55.7331,state,working,4
3:56:59.4579,state,idle,0
3:56:59.4579,state,working,2
3:57:01.8357,state,idle,0
3:57:01.8357,state,working,4
3:57:05.3496,state,idle,0
3:57:05.3496,state,working,13
3:57:18.7445,state,idle,0
3:57:18.7445,state,working,12
3:57:30.7366,state,idle,0
3:57:30.7366,state,working,12
3:57:43.1671,state,idle,0
3:57:43.1671,state,working,26
3:58:09.1619,state,idle,0
3:58:09.1619,state,working,4
3:58:12.7431,state,idle,0
3:58:12.7431,state,working,6
3:58:19.0296,state,idle,0
3:58:19.0296,state,working,21
3:58:39.7970,state,idle,0
3:58:39.7970,state,working,8
3:58:47.9085,state,idle,0
3:58:47.9085,state,working,18
3:59:06.2069,state,idle,0
3:59:06.2069,state,working,3
3:59:09.1357,state,idle,0
3:59:09.1357,state,working,9
3:59:17.6763,state,idle,0
3:59:17.6763,state,working,5
3:59:22.2173,state,idle,0
3:59:22.2173,state,working,8
3:59:30.3830,state,idle,0
3:59:30.3830,state,working,1
3:59:31.4512,state,idle,0
3:59:31.4512,state,working,1
3:59:32.2512,state,idle,0
3:59:32.2512,state,working,4
3:59:36.2181,state,idle,0
3:59:36.2181,state,working,13
3:59:49.6111,state,idle,0
3:59:49.6111,state,working,3
3:59:52.4363,state,idle,0
3:59:52.4363,state,working,21
4:00:13.2017,state,idle,0
4:00:13.2017,state,working,23
4:00:36.6539,state,idle,0
4:00:36.6539,state,working,9
4:00:46.0232,state,idle,0
4:00:46.0232,state,working,1
4:00:47.4752,state,idle,0
4:00:47.4752,state,working,1
4:00:48.3154,state,idle,0
4:00:48.3154,state,working,1
4:00:49.1154,state,idle,0
4:00:49.1154,state,working,1
4:00:50.1390,state,idle,0
4:00:50.1390,state,working,4
4:00:54.3187,state,idle,0
4:00:54.3187,state,working,5
4:00:59.2095,state,idle,0
4:00:59.2095,state,working,7
4:01:06.0232,state,idle,0
4:01:06.0232,state,working,7
4:01:13.0232,state,idle,0
4:01:13.0232,state,working,8
4:01:21.0232,state,idle,0
4:01:21.0232,state,working,8
4:01:29.0232,state,idle,0
4:01:29.0232,state,working,24
4:01:53.1586,state,idle,0
4:01:53.1586,state,working,1
4:01:54.0145,state,idle,0
4:01:54.0145,state,working,1
4:01:54.8145,state,idle,0
4:01:54.8145,state,working,6
4:02:01.0232,state,idle,0
4:02:01.0232,state,working,8
4:02:09.0232,state,idle,0
4:02:09.0232,state,working,8
4:02:17.0232,state,idle,0
4:02:17.0232,state,working,8
4:02:25.0232,state,idle,0
4:02:25.0232,state,working,9
4:02:34.3700,state,idle,0
4:02:34.3700,state,working,25
4:02:59.4837,state,idle,0
4:02:59.4837,state,working,2
4:03:01.2187,state,idle,0
4:03:01.2187,state,working,9
4:03:10.5219,state,idle,0
4:03:10.5219,state,working,12
4:03:22.3294,state,idle,0
4:03:22.3294,state,working,26
4:03:48.5148,state,idle,0
4:03:48.5148,state,working,5
4:03:53.2661,state,idle,0
4:03:53.2661,state,working,8
4:04:01.3403,state,idle,0
4:04:01.3403,state,working,3
4:04:03.8777,state,idle,0
4:04:03.8777,state,working,14
4:04:17.9159,state,idle,0
4:04:17.9159,state,working,15
4:04:32.6127,state,idle,0
4:04:32.6127,state,working,22
4:04:54.6893,state,idle,0
4:04:54.6893,state,working,6
4:05:01.0569,state,idle,0
4:05:01.0569,state,working,1
4:05:02.2128,state,idle,0
4:05:02.2128,state,working,8
4:05:10.0578,state,idle,0
4:05:10.0578,state,working,2
4:05:12.2877,state,idle,0
4:05:12.2877,state,working,18
4:05:30.3865,state,idle,0
4:05:30.3865,state,working,1
4:05:31.1865,state,idle,0
4:05:31.1865,state,working,10
4:05:40.8482,state,idle,0
4:05:40.8482,state,working,4
4:05:44.8687,state,idle,0
4:05:44.8687,state,working,18
4:06:02.5176,state,idle,0
4:06:02.5176,state,working,8
4:06:10.2717,state,idle,0
4:06:10.2717,state,working,2
4:06:12.6899,state,idle,0
4:06:12.6899,state,working,20
4:06:32.2423,state,idle,0
4:06:32.2423,state,working,7
4:06:39.4656,state,idle,0
4:06:39.4656,state,working,6
4:06:45.4403,state,idle,0
4:06:45.4403,state,working,3
4:06:48.2722,state,idle,0
4:06:48.2722,state,working,6
4:06:54.6923,state,idle,0
4:06:54.6923,state,working,7
4:07:01.9555,state,idle,0
4:07:01.9555,state,working,2
4:07:03.7606,state,idle,0
4:07:03.7606,state,working,1
4:07:04.9155,state,idle,0
4:07:04.9155,state,working,12
4:07:16.7193,state,idle,0
4:07:16.7193,state,working,3
4:07:19.2559,state,idle,0
4:07:19.2559,state,working,1
4:07:20.5162,state,idle,0
4:07:20.5162,state,working,4
4:07:24.5216,state,idle,0
4:07:24.5216,state,working,19
4:07:43.9897,state,idle,0
4:07:43.9897,state,working,24
4:08:07.7917,state,idle,0
4:08:07.7917,state,working,15
4:08:22.9343,state,idle,0
4:08:22.9343,state,working,1
4:08:24.4328,state,idle,0
4:08:24.4328,state,working,6
4:08:30.1972,state,idle,0
4:08:30.1972,state,working,9
4:08:39.2346,state,idle,0
4:08:39.2346,state,working,8
4:08:47.0780,state,idle,0
4:08:47.0780,state,working,12
4:08:59.1920,state,idle,0
4:08:59.1920,state,working,22
4:09:21.6576,state,idle,0
4:09:21.6576,state,working,14
4:09:35.2224,state,idle,0
4:09:35.2224,state,working,2
4:09:36.9442,state,idle,0
4:09:36.9442,state,working,1
4:09:37.7442,state,idle,0
4:09:37.7442,state,working,4
4:09:42.0876,state,idle,0
4:09:42.0876,state,working,10
4:09:51.9177,state,idle,0
4:09:51.9177,state,working,10
4:10:02.0548,state,idle,0
4:10:02.0548,state,working,5
4:10:07.3088,state,idle,0
4:10:07.3088,state,working,16
4:10:23.4936,state,idle,0
4:10:23.4936,state,working,12
4:10:35.0036,state,idle,0
4:10:35.0036,state,working,1
4:10:35.8036,state,idle,0
4:10:35.8036,state,working,2
4:10:37.9717,state,idle,0
4:10:37.9717,state,working,1
4:10:38.7717,state,idle,0
4:10:38.7717,state,working,1
4:10:39.5717,state,idle,0
4:10:39.5717,state,working,29
4:11:08.1573,state,idle,0
4:11:08.1573,state,working,5
4:11:13.6253,state,idle,0
4:11:13.6253,state,working,16
4:11:29.9794,state,idle,0
4:11:29.9794,state,working,1
4:11:31.3501,state,idle,0
4:11:31.3501,state,working,11
4:11:41.8897,state,idle,0
4:11:41.8897,state,working,3
4:11:45.2895,state,idle,0
4:11:45.2895,state,working,6
4:11:51.1219,state,idle,0
4:11:51.1219,state,working,8
4:11:59.1408,state,idle,0
4:11:59.1408,state,working,3
4:12:01.6468,state,idle,0
4:12:01.6468,state,working,3
4:12:04.6656,state,idle,0
4:12:04.6656,state,working,2
4:12:06.5838,state,idle,0
4:12:06.5838,state,working,10
4:12:16.1407,state,idle,0
4:12:16.1407,state,working,7
4:12:23.4973,state,idle,0
4:12:23.4973,state,working,6
4:12:29.2031,state,idle,0
4:12:29.2031,state,working,5
4:12:34.4507,state,idle,0
4:12:34.4507,state,working,12
4:12:46.7532,state,idle,0
4:12:46.7532,state,working,3
4:12:50.2224,state,idle,0
4:12:50.2224,state,working,8
4:12:58.2224,state,idle,0
4:12:58.2224,state,working,8
4:13:06.2224,state,idle,0
4:13:06.2224,state,working,26
4:13:32.0615,state,idle,0
4:13:32.0615,state,working,1
4:13:33.1630,state,idle,0
4:13:33.1630,state,working,29
4:14:02.5497,state,idle,0
4:14:02.5497,state,working,13
4:14:15.6009,state,idle,0
4:14:15.6009,state,working,13
4:14:28.6470,state,idle,0
4:14:28.6470,state,working,10
4:14:38.7897,state,idle,0
4:14:38.7897,state,working,6
4:14:45.1826,state,idle,0
4:14:45.1826,state,working,8
4:14:52.6859,state,idle,0
4:14:52.6859,state,working,11
4:15:03.5901,state,idle,0
4:15:03.5901,state,working,45
4:15:48.3261,state,idle,0
4:15:48.3261,state,working,20
4:16:08.6002,state,idle,0
4:16:08.6002,state,working,1
4:16:09.4002,state,idle,0
4:16:09.4002,state,working,2
4:16:11.3570,state,idle,0
4:16:11.3570,state,working,14
4:16:25.7219,state,idle,0
4:16:25.7219,state,working,4
4:16:29.4929,state,idle,0
4:16:29.4929,state,working,10
4:16:39.1855,state,idle,0
4:16:39.1855,state,working,8
4:16:47.5798,state,idle,0
4:16:47.5798,state,working,2
4:16:49.6513,state,idle,0
4:16:49.6513,state,working,1
4:16:50.4513,state,idle,0
4:16:50.4513,state,working,1
4:16:51.8542,state,idle,0
4:16:51.8542,state,working,8
4:16:59.8198,state,idle,0
4:16:59.8198,state,working,4
4:17:04.0212,state,idle,0
4:17:04.0212,state,working,4
4:17:07.6002,state,idle,0
4:17:07.6002,state,working,10
4:17:17.5028,state,idle,0
4:17:17.5028,state,working,6
4:17:23.6002,state,idle,0
4:17:23.6002,state,working,19
4:17:43.0832,state,idle,0
4:17:43.0832,state,working,11
4:17:54.0412,state,idle,0
4:17:54.0412,state,working,16
4:18:10.3852,state,idle,0
4:18:10.3852,state,working,27
4:18:37.6020,state,idle,0
4:18:37.6020,state,working,24
4:19:01.6388,state,idle,0
4:19:01.6388,state,working,6
4:19:07.5287,state,idle,0
4:19:07.5287,state,working,1
4:19:08.3401,state,idle,0
4:19:08.3401,state,working,9
4:19:17.4668,state,idle,0
4:19:17.4668,state,working,6
4:19:23.4024,state,idle,0
4:19:23.4024,state,working,18
4:19:41.4296,state,idle,0
4:19:41.4296,state,working,15
4:19:56.4973,state,idle,0
4:19:56.4973,state,working,1
4:19:57.4273,state,idle,0
4:19:57.4273,state,working,4
